area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num
新竹縣第01選區,25,余政達,無黨籍及未經政黨推薦,m,0651226,41,臺灣省,碩士,N,N,1198
新竹縣第02選區,1,吳菊花,中國國民黨,f,0491011,58,臺灣省,專科,N,Y,4463
新竹縣第02選區,2,甄克堅,中國國民黨,m,0591018,48,臺灣省,碩士,Y,Y,6934
新竹縣第02選區,3,羅美文,勞動黨,m,0400905,67,臺灣省,高中,N,Y,6764
新竹縣第02選區,4,陳栢維,無黨籍及未經政黨推薦,m,0540908,53,臺灣省,碩士,Y,Y,5884
新竹縣第02選區,5,吳淑君,中國國民黨,f,0601207,46,臺灣省,大學,Y,Y,4085
新竹縣第02選區,6,張燦堂,無黨籍及未經政黨推薦,m,0500724,57,臺灣省,高中,N,N,704
新竹縣第02選區,7,何建樺,民主進步黨,m,0581227,48,臺灣省,高中,N,N,3135
新竹縣第02選區,8,葉時優,中國國民黨,m,0520412,55,臺灣省,大學,N,N,1556
新竹縣第02選區,9,范振龍,中國國民黨,m,0500308,57,臺灣省,大學,N,N,2844
新竹縣第02選區,10,陳德木,中國國民黨,m,0470329,60,臺灣省,高中,N,N,2669
新竹縣第03選區,1,何智達,無黨籍及未經政黨推薦,m,0431116,64,臺灣省,大學,N,Y,6988
新竹縣第03選區,2,張鎮榮,中國國民黨,m,0411230,65,桃園市,大學,Y,Y,9394
新竹縣第03選區,3,吳傳地,民主進步黨,m,0530516,54,臺灣省,大學,Y,Y,6730
新竹縣第03選區,4,鄭清漢,中國國民黨,m,0480221,59,臺灣省,高中,Y,N,5286
新竹縣第04選區,1,嚴永秋,無黨籍及未經政黨推薦,m,0381006,69,臺灣省,高中,Y,N,4709
新竹縣第04選區,2,羅仕琦,中國國民黨,m,0531216,53,臺灣省,碩士,N,Y,6294
新竹縣第04選區,3,吳發仁,無黨籍及未經政黨推薦,m,0450105,62,臺灣省,高中,N,Y,5211
新竹縣第05選區,1,劉正強,無黨籍及未經政黨推薦,m,0751228,31,臺灣省,大學,N,N,152
新竹縣第05選區,2,陳英樓,中國國民黨,m,0450908,62,臺灣省,大學,N,N,3477
新竹縣第05選區,3,蔡錦堂,無黨籍及未經政黨推薦,m,0480702,59,臺灣省,大學,N,N,3190
新竹縣第05選區,4,范曰富,中國國民黨,m,0491221,57,臺灣省,專科,Y,Y,4793
新竹縣第05選區,5,張碧冬,無黨籍及未經政黨推薦,f,0521115,55,臺灣省,大學,N,N,1923
新竹縣第05選區,6,羅聰賢,民主進步黨,m,0461017,61,臺灣省,高中(職)以下,N,N,1461
新竹縣第05選區,7,張玟源,無黨籍及未經政黨推薦,m,0510623,56,新北市,專科,N,N,633
新竹縣第05選區,8,陳新源,勞動黨,m,0490420,58,臺灣省,大學,N,Y,3483
新竹縣第06選區,1,詹廷有,無黨籍及未經政黨推薦,m,0580729,49,臺灣省,碩士,N,N,3231
新竹縣第06選區,2,張良印,中國國民黨,m,0620703,45,臺灣省,高中,N,Y,5472
新竹縣第07選區,1,劉展原,中國國民黨,m,0470104,60,臺灣省,碩士,N,N,5871
新竹縣第07選區,2,鄭昱芸,無黨籍及未經政黨推薦,f,0670623,40,臺灣省,碩士,N,Y,6031
新竹縣第08選區,1,彭余美玲,無黨籍及未經政黨推薦,f,0520505,55,臺灣省,碩士,Y,Y,4263
新竹縣第08選區,2,楊昌德,民主進步黨,m,0500301,57,臺灣省,大學,N,N,2448
新竹縣第08選區,3,黃豪杰,中國國民黨,m,0590513,48,臺灣省,高中,N,Y,5719
新竹縣第08選區,4,林昭錡,無黨籍及未經政黨推薦,m,0490222,58,臺灣省,碩士,N,N,3063
新竹縣第08選區,5,上官秋燕,中國國民黨,f,0461028,61,新北市,高中(職)以下,N,Y,4276
新竹縣第08選區,6,余筱菁,綠黨,f,0691202,37,臺灣省,碩士,N,Y,5567
新竹縣第08選區,7,呂幸潤,無黨籍及未經政黨推薦,m,0750313,32,臺灣省,大學,N,N,1804
新竹縣第08選區,8,曾駿樺,無黨籍及未經政黨推薦,m,0690126,38,臺灣省,大學,N,N,1182
新竹縣第08選區,9,郭遠彰,中國國民黨,m,0481202,58,臺灣省,碩士,Y,Y,7262
新竹縣第08選區,10,林思銘,中國國民黨,m,0550316,52,臺灣省,大學,Y,Y,4923
新竹縣第08選區,11,劉興藻,無黨籍及未經政黨推薦,m,0630504,44,臺灣省,專科,N,N,1532
新竹縣第08選區,12,范振港,中國國民黨,m,0401201,66,臺灣省,高中,N,N,2584
新竹縣第08選區,13,黃秀龍,無黨籍及未經政黨推薦,m,0490602,58,臺灣省,高中,N,N,415
新竹縣第09選區,1,范正霖,無黨籍及未經政黨推薦,m,0420315,65,臺灣省,專科,N,N,145
新竹縣第09選區,2,鍾金霖,無黨籍及未經政黨推薦,m,0480208,59,臺灣省,專科,N,N,1672
新竹縣第09選區,3,江紹義,無黨籍及未經政黨推薦,m,0640221,43,臺灣省,大學,N,N,2453
新竹縣第09選區,4,邱振瑋,無黨籍及未經政黨推薦,m,0631226,43,臺灣省,碩士,Y,Y,4684
新竹縣第10選區,1,范文鴻,民主進步黨,m,0641207,42,臺灣省,大學,N,N,4850
新竹縣第10選區,2,陳正順,中國國民黨,m,0431228,63,臺灣省,高中,Y,Y,4945
苗栗縣第01選區,1,楊明燁,中國國民黨,m,0741013,33,臺灣省,大學,N,Y,5943
苗栗縣第01選區,2,古文明,無黨籍及未經政黨推薦,m,0660408,41,臺灣省,高中,N,N,1240
苗栗縣第01選區,3,胡忠勇,無黨籍及未經政黨推薦,m,0321110,75,臺灣省,其他,Y,N,3032
苗栗縣第01選區,4,鄭碧玉,中國國民黨,f,0450315,62,臺灣省,專科,Y,Y,7111
苗栗縣第01選區,5,謝文禓,無黨籍及未經政黨推薦,m,0641120,43,臺灣省,碩士,Y,Y,5214
苗栗縣第01選區,6,余文忠,無黨籍及未經政黨推薦,m,0590624,48,臺灣省,高中,N,Y,6902
苗栗縣第01選區,7,張志宇,中國國民黨,m,0650824,42,臺灣省,碩士,N,Y,5720
苗栗縣第01選區,8,江村貴,無黨籍及未經政黨推薦,m,0520705,55,臺灣省,大學,N,Y,7102
苗栗縣第01選區,9,孫素娥,中國國民黨,f,0430718,64,臺灣省,高中,Y,Y,7564
苗栗縣第01選區,10,涂月華,無黨籍及未經政黨推薦,f,0580124,49,臺灣省,專科,N,N,686
苗栗縣第01選區,11,徐筱菁,民主進步黨,f,0680519,39,臺灣省,大學,N,N,4201
苗栗縣第01選區,12,禹耀東,無黨籍及未經政黨推薦,m,0471205,59,臺灣省,碩士,Y,Y,5776
苗栗縣第01選區,13,許櫻萍,民主進步黨,f,0650911,42,高雄市,大學,N,N,4794
苗栗縣第01選區,14,湯維岳,無黨籍及未經政黨推薦,m,0370212,70,臺灣省,高中,Y,Y,5437
苗栗縣第01選區,15,謝庚霖,無黨籍及未經政黨推薦,m,0491010,58,臺灣省,碩士,N,N,1511
苗栗縣第02選區,1,黎旭欽,中國國民黨,m,0320817,75,臺灣省,高中,Y,N,4526
苗栗縣第02選區,2,黃芳椿,中國國民黨,m,0440705,63,臺灣省,高中,N,Y,8387
苗栗縣第02選區,3,韓茂賢,無黨籍及未經政黨推薦,m,0420301,65,臺灣省,高中,Y,Y,5668
苗栗縣第02選區,4,羅貴星,民主進步黨,m,0501215,56,臺灣省,碩士,N,Y,6242
苗栗縣第03選區,1,林月鳳,民主進步黨,f,0541016,53,臺灣省,高中(職)以下,N,N,2019
苗栗縣第03選區,2,翁偉國,無黨籍及未經政黨推薦,m,0710204,36,臺灣省,高中,N,N,300
苗栗縣第03選區,3,徐永煌,無黨籍及未經政黨推薦,m,0590502,48,臺灣省,碩士,N,Y,6222
苗栗縣第03選區,4,邱紹俊,無黨籍及未經政黨推薦,m,0331216,73,臺灣省,高中,N,N,3519
苗栗縣第03選區,5,張顧礫,無黨籍及未經政黨推薦,m,0600127,47,臺灣省,大學,N,Y,7690
苗栗縣第03選區,6,張可欣,無黨籍及未經政黨推薦,f,0840203,23,臺灣省,專科,N,Y,8690
苗栗縣第03選區,7,陳品安,無黨籍及未經政黨推薦,f,0730920,34,臺北市,碩士,N,Y,7845
苗栗縣第03選區,8,孟文源,無黨籍及未經政黨推薦,m,0640322,43,臺中市,高中,N,N,4418
苗栗縣第03選區,9,張琦享,無黨籍及未經政黨推薦,m,0570913,50,臺灣省,高中,N,N,2060
苗栗縣第03選區,10,鄭宗國,民主進步黨,m,0420516,65,臺灣省,高中,N,Y,4747
苗栗縣第04選區,1,黃聲全,無黨籍及未經政黨推薦,m,0410711,66,臺灣省,大學,Y,N,4600
苗栗縣第04選區,2,林寶珠,中國國民黨,f,0400214,67,臺灣省,高中,Y,Y,5922
苗栗縣第04選區,3,謝芳紋,民主進步黨,f,0640820,43,臺北市,大學,Y,N,2722
苗栗縣第04選區,4,陳碧華,中國國民黨,f,0430518,64,臺灣省,碩士,N,Y,6555
苗栗縣第04選區,5,宋國鼎,時代力量,m,0700122,37,臺灣省,碩士,N,Y,5298
苗栗縣第04選區,6,李文斌,中國國民黨,m,0620216,45,臺灣省,大學,Y,Y,6552
苗栗縣第04選區,7,鄭秋風,中國國民黨,m,0471118,60,臺灣省,大學,Y,Y,7098
苗栗縣第04選區,8,廖英利,中國國民黨,f,0420714,65,臺灣省,碩士,Y,Y,6574
苗栗縣第04選區,9,徐曼珣,無黨籍及未經政黨推薦,f,0800621,27,臺灣省,高中,N,N,4392
苗栗縣第04選區,10,劉順松,民主進步黨,m,0411201,65,臺灣省,專科,Y,Y,4718
苗栗縣第04選區,11,陳清鑫,無黨籍及未經政黨推薦,m,0470226,60,臺灣省,大學,N,N,750
苗栗縣第04選區,12,張梅蘭,中華統一促進黨,f,0450510,62,臺灣省,高中,N,N,384
苗栗縣第04選區,13,廖秀紅,無黨籍及未經政黨推薦,f,0440613,63,臺灣省,高中,N,Y,5361
苗栗縣第04選區,14,李震華,無黨籍及未經政黨推薦,m,0500809,57,臺灣省,碩士,N,N,1574
苗栗縣第04選區,15,潘子嵉,無黨籍及未經政黨推薦,f,0721101,35,臺灣省,大學,N,N,542
苗栗縣第04選區,16,張佳玲,無黨籍及未經政黨推薦,f,0730218,34,臺灣省,高中,N,Y,7766
苗栗縣第05選區,1,陳光軒,民主進步黨,m,0741010,33,臺灣省,大學,Y,Y,3746
苗栗縣第05選區,2,黃桂坤,無黨籍及未經政黨推薦,m,0520518,55,臺灣省,專科,N,N,2924
苗栗縣第05選區,3,徐維均,無黨籍及未經政黨推薦,m,0720423,35,臺灣省,大學,N,N,2147
苗栗縣第05選區,4,張愛炫,無黨籍及未經政黨推薦,f,0470929,60,臺灣省,高中,N,N,3323
苗栗縣第05選區,5,温宜靜,無黨籍及未經政黨推薦,f,0670420,40,新北市,高中,N,N,3388
苗栗縣第05選區,6,黎煥強,無黨籍及未經政黨推薦,m,0711010,36,臺灣省,碩士,N,Y,5929
苗栗縣第05選區,7,鄭聚然,中國國民黨,m,0490803,58,臺北市,專科,N,Y,3821
苗栗縣第05選區,8,張淑芬,中國國民黨,f,0601221,46,新北市,碩士,N,Y,6096
苗栗縣第05選區,9,曾玟學,時代力量,m,0761219,30,臺北市,碩士,N,Y,5030
苗栗縣第05選區,10,陳慧萍,無黨籍及未經政黨推薦,f,0610522,46,臺中市,高中,N,N,2555
苗栗縣第05選區,11,李貴富,民主進步黨,m,0590617,48,臺灣省,大學,N,N,3432
苗栗縣第05選區,12,曾正生,中華統一促進黨,m,0511030,56,臺灣省,高中,N,N,559
苗栗縣第05選區,13,鍾東錦,無黨籍及未經政黨推薦,m,0520102,55,臺灣省,大學,Y,Y,7990
苗栗縣第05選區,14,鍾褔貴,中國國民黨,m,0511006,56,臺中市,碩士,N,N,2868
苗栗縣第05選區,15,許綉春,中國國民黨,f,0570201,50,臺灣省,碩士,N,N,1153
苗栗縣第05選區,16,鍾道明,無黨籍及未經政黨推薦,m,0450401,62,臺灣省,博士,N,N,1044
苗栗縣第05選區,17,徐功凡,中國國民黨,m,0711202,35,臺灣省,碩士,N,Y,4003
苗栗縣第06選區,1,陳春暖,民主進步黨,f,0530309,54,臺灣省,高中(職)以下,Y,N,6413
苗栗縣第06選區,2,楊恭林,無黨籍及未經政黨推薦,m,0500628,57,臺灣省,高中,Y,Y,8172
苗栗縣第06選區,3,徐欽鴻,無黨籍及未經政黨推薦,m,0450606,62,臺灣省,高中,Y,Y,8929
彰化縣第01選區,1,白玉如,中國國民黨,f,0570630,50,臺灣省,大學,Y,Y,10224
彰化縣第01選區,2,許友瀚,無黨籍及未經政黨推薦,m,0580410,49,臺灣省,高中,N,N,1281
彰化縣第01選區,3,黄建閎,無黨籍及未經政黨推薦,m,0681118,39,臺灣省,碩士,N,N,5581
彰化縣第01選區,4,楊富鈞,民主進步黨,m,0680703,39,臺灣省,碩士,N,N,5413
彰化縣第01選區,5,黃明忠,無黨籍及未經政黨推薦,m,0551120,52,臺灣省,高中,N,N,495
彰化縣第01選區,6,許原龍,中國國民黨,m,0510328,56,臺灣省,高中(職)以下,Y,Y,12878
彰化縣第01選區,7,劉玲惠,民主進步黨,f,0471019,60,臺中市,專科,N,N,4188
彰化縣第01選區,8,陳清峰,中華統一促進黨,m,0570506,50,臺灣省,高中(職)以下,N,N,330
彰化縣第01選區,9,顧黃水花,中國國民黨,f,0420120,65,臺灣省,高中(職)以下,Y,Y,10311
彰化縣第01選區,10,吳韋達,時代力量,m,0730227,34,臺灣省,博士,N,Y,8721
彰化縣第01選區,11,黃千宴,中國國民黨,f,0611226,45,臺灣省,碩士,N,Y,7605
彰化縣第01選區,12,葉繼元,無黨籍及未經政黨推薦,m,0740203,33,臺灣省,碩士,N,N,2986
彰化縣第01選區,13,洪柏葳,無黨籍及未經政黨推薦,m,0780723,29,臺灣省,高中,N,Y,6518
彰化縣第01選區,14,莊陞漢,民主進步黨,m,0670207,40,臺灣省,碩士,N,Y,6836
彰化縣第01選區,15,林維浩,民主進步黨,m,0580718,49,臺灣省,碩士,N,N,4862
彰化縣第01選區,16,温芝樺,中國國民黨,f,0690528,38,臺灣省,大學,N,Y,16552
彰化縣第01選區,17,林茂明,無黨籍及未經政黨推薦,m,0470725,60,臺灣省,高中,Y,Y,5965
彰化縣第01選區,18,陳銌銌,無黨籍及未經政黨推薦,f,0550809,52,臺灣省,碩士,N,Y,7467
彰化縣第01選區,19,張瀚天,無黨籍及未經政黨推薦,m,0570905,50,臺灣省,碩士,Y,Y,19312
彰化縣第01選區,20,李成濟,民主進步黨,m,0580328,49,臺灣省,大學,N,Y,11162
彰化縣第01選區,21,葉孟家,民主進步黨,m,0661124,41,臺灣省,博士,N,N,4817
彰化縣第01選區,22,李寶銀,無黨籍及未經政黨推薦,f,0670427,40,臺灣省,專科,N,Y,7208
彰化縣第02選區,1,黃俊源,中國國民黨,m,0591231,47,臺灣省,專科,N,Y,10020
彰化縣第02選區,2,楊竣程,中國國民黨,m,0641201,42,臺灣省,高中,Y,Y,11374
彰化縣第02選區,3,陳秀寳,民主進步黨,f,0611011,46,臺灣省,大學,Y,Y,9497
彰化縣第02選區,4,楊妙月,民主進步黨,f,0590105,48,臺灣省,高中,N,Y,11254
彰化縣第02選區,5,許振烓,無黨籍及未經政黨推薦,m,0490315,58,臺灣省,高中(職)以下,N,N,555
彰化縣第02選區,6,郭燕陵,無黨籍及未經政黨推薦,f,0830104,24,臺灣省,大學,N,Y,11846
彰化縣第02選區,7,葉國雄,民主進步黨,m,0550604,52,臺灣省,專科,Y,Y,11882
彰化縣第02選區,8,鄭敬議,無黨籍及未經政黨推薦,m,0631119,44,臺灣省,大學,N,N,6228
彰化縣第02選區,9,凃淑媚,中國國民黨,f,0530405,54,臺灣省,專科,Y,Y,13958
彰化縣第02選區,10,林士堅,民主進步黨,m,0590929,48,臺灣省,大學,Y,N,7318
彰化縣第03選區,1,尤瑞春,民主進步黨,f,0510505,56,臺灣省,碩士,Y,Y,9613
彰化縣第03選區,2,林庚壬,中國國民黨,m,0510613,56,臺灣省,大學,Y,Y,11567
彰化縣第03選區,3,柯振杯,中國國民黨,m,0490120,58,臺灣省,高中(職)以下,N,Y,9619
彰化縣第03選區,4,王國忠,民主進步黨,m,0510606,56,臺中市,高中,N,N,7265
彰化縣第03選區,5,賴清美,民主進步黨,f,0501220,56,臺灣省,高中(職)以下,Y,Y,10429
彰化縣第03選區,6,施嘉華,中國國民黨,m,0740904,33,臺灣省,大學,N,Y,10470
彰化縣第03選區,7,蕭文雄,無黨籍及未經政黨推薦,m,0470925,60,臺灣省,高中(職)以下,Y,N,7047
彰化縣第03選區,8,林宗翰,無黨籍及未經政黨推薦,m,0580322,49,臺灣省,高中,Y,Y,11927
彰化縣第04選區,1,曹嘉豪,中國國民黨,m,0701105,37,臺灣省,專科,Y,Y,9571
彰化縣第04選區,2,張雪如,無黨籍及未經政黨推薦,f,0550513,52,臺灣省,大學,Y,Y,9228
彰化縣第04選區,3,凃俊任,中國國民黨,m,0670801,40,臺灣省,碩士,N,Y,6984
彰化縣第04選區,4,張錦昆,中國國民黨,m,0540302,53,臺灣省,碩士,N,Y,21168
彰化縣第04選區,5,劉惠娟,中國國民黨,f,0610308,46,臺灣省,碩士,Y,Y,7976
彰化縣第04選區,6,江武飛,民主進步黨,m,0640812,43,臺灣省,碩士,N,N,3908
彰化縣第04選區,7,張素芬,民主進步黨,f,0480715,59,臺灣省,高中,N,N,3556
彰化縣第04選區,8,葉麗娟,中國國民黨,f,0431219,63,臺灣省,高中,Y,N,5436
彰化縣第04選區,9,黃正盛,中國國民黨,m,0670919,40,臺灣省,高中,Y,Y,9160
彰化縣第04選區,10,賴澤民,民主進步黨,m,0731102,34,臺灣省,大學,Y,Y,8011
彰化縣第04選區,11,張欣倩,民主進步黨,f,0750530,32,臺灣省,專科,N,Y,13098
彰化縣第04選區,12,黃金堂,民主進步黨,m,0481205,58,高雄市,高中,N,N,1496
彰化縣第04選區,13,江吉存,無黨籍及未經政黨推薦,m,0550810,52,臺灣省,碩士,N,N,6591
彰化縣第05選區,1,張國閔,民主進步黨,m,0500101,57,臺灣省,高中,N,N,4684
彰化縣第05選區,2,許晋揚,中國國民黨,m,0730625,34,臺灣省,大學,N,Y,12303
彰化縣第05選區,3,洪本成,中國國民黨,m,0531224,53,臺灣省,高中(職)以下,N,Y,8995
彰化縣第05選區,4,陳玉姬,中國國民黨,f,0521210,54,臺灣省,碩士,N,Y,11919
彰化縣第05選區,5,歐陽蓁珠,民主進步黨,f,0441210,62,臺灣省,高中,Y,N,7053
彰化縣第05選區,6,張春洋,無黨籍及未經政黨推薦,m,0490626,58,臺灣省,高中,Y,Y,10510
彰化縣第05選區,7,李清木,民主進步黨,m,0610919,46,臺灣省,高中,Y,N,7283
彰化縣第05選區,8,陳重嘉,無黨籍及未經政黨推薦,m,0700119,37,臺灣省,碩士,Y,Y,7570
彰化縣第06選區,1,鄭俊雄,中國國民黨,m,0500122,57,臺灣省,碩士,N,Y,15387
彰化縣第06選區,2,張源清,無黨籍及未經政黨推薦,m,0501004,57,臺灣省,碩士,N,N,3374
彰化縣第06選區,3,許書維,民主進步黨,m,0620326,45,臺灣省,專科,Y,Y,10820
彰化縣第06選區,4,蕭如意,中國國民黨,m,0440610,63,臺灣省,高中,Y,Y,13311
彰化縣第06選區,5,陳正忠,無黨籍及未經政黨推薦,m,0600902,47,臺灣省,高中,N,N,1208
彰化縣第06選區,6,蕭淑芬,無黨籍及未經政黨推薦,f,0570515,50,臺灣省,專科,Y,N,5642
彰化縣第06選區,7,劉景滄,無黨籍及未經政黨推薦,m,0590225,48,臺灣省,大學,Y,N,7020
彰化縣第07選區,1,黃盛祿,民主進步黨,m,0480219,59,臺灣省,專科,N,Y,9816
彰化縣第07選區,2,謝典霖,中國國民黨,m,0680816,39,臺灣省,大學,Y,Y,17817
彰化縣第07選區,3,莊燈堯,無黨籍及未經政黨推薦,m,0760406,31,臺灣省,大學,N,N,6086
彰化縣第07選區,4,江熊一楓,民主進步黨,f,0410611,66,臺灣省,碩士,Y,Y,8194
彰化縣第07選區,5,李浩誠,中國國民黨,m,0620925,45,臺灣省,大學,Y,Y,9052
彰化縣第07選區,6,吳錦潭,無黨籍及未經政黨推薦,m,0460706,61,臺灣省,高中,N,N,8125
彰化縣第07選區,7,劉淑芳,中國國民黨,f,0480802,59,臺灣省,碩士,Y,Y,9125
彰化縣第08選區,1,陳適當,無黨籍及未經政黨推薦,m,0460620,61,臺灣省,大學,N,N,3582
彰化縣第08選區,2,洪于仗,無黨籍及未經政黨推薦,m,0620828,45,臺灣省,大學,N,N,5061
彰化縣第08選區,3,張國棟,中國國民黨,m,0471210,59,臺灣省,高中,N,Y,10096
彰化縣第08選區,4,陳一惇,中國國民黨,m,0631130,43,臺灣省,大學,Y,Y,9370
彰化縣第08選區,5,謝彥慧,中國國民黨,f,0630325,44,臺灣省,碩士,Y,Y,10735
彰化縣第08選區,6,蔡家豪,無黨籍及未經政黨推薦,m,0750116,32,臺灣省,高中,N,Y,8125
彰化縣第08選區,7,吳淑娟,無黨籍及未經政黨推薦,f,0441110,63,臺灣省,高中,Y,Y,9304
彰化縣第08選區,8,洪騰明,民主進步黨,m,0640225,43,臺灣省,大學,N,N,7472
彰化縣第08選區,9,蔡金蓮,民主進步黨,f,0441026,63,臺南市,高中,N,N,3230
南投縣第01選區,1,于秀英,無黨籍及未經政黨推薦,f,0540717,53,臺中市,高中(職)以下,Y,Y,6832
南投縣第01選區,2,張嘉哲,無黨籍及未經政黨推薦,m,0701126,36,臺灣省,碩士,N,Y,4946
南投縣第01選區,3,林威崴,無黨籍及未經政黨推薦,f,0510718,56,臺灣省,高中,N,N,3282
南投縣第01選區,4,洪明科,無黨籍及未經政黨推薦,m,0600827,47,臺灣省,專科,Y,Y,5533
南投縣第01選區,5,史雪燕,中國國民黨,f,0650717,42,其他,其他,N,N,3432
南投縣第01選區,6,游宏達,無黨籍及未經政黨推薦,m,0580623,49,臺灣省,碩士,Y,N,4892
南投縣第01選區,7,蔡宗智,無黨籍及未經政黨推薦,m,0680823,39,臺灣省,專科,Y,Y,7159
南投縣第01選區,8,陳翰立,民主進步黨,m,0680829,39,臺中市,其他,Y,Y,6606
南投縣第01選區,9,江國彬,無黨籍及未經政黨推薦,m,0550310,52,臺灣省,專科,N,N,251
南投縣第01選區,10,羅美玲,民主進步黨,f,0580501,49,其他,碩士,Y,Y,6574
南投縣第01選區,11,張維華,中國國民黨,m,0600717,47,臺中市,碩士,Y,Y,6470
南投縣第01選區,12,賴燕雪,民主進步黨,f,0530418,54,臺灣省,碩士,Y,Y,8031
南投縣第01選區,13,王永慶,無黨籍及未經政黨推薦,m,0511024,56,臺灣省,高中,N,N,120
南投縣第01選區,14,曾振炎,中國國民黨,m,0500401,57,臺灣省,高中,Y,Y,7314
南投縣第01選區,15,莊文斌,中國國民黨,m,0450526,62,臺灣省,高中,Y,Y,4928
南投縣第01選區,16,洪浩原,無黨籍及未經政黨推薦,m,0740607,33,臺中市,碩士,N,N,4390
南投縣第02選區,1,洪巧娟,民主進步黨,f,0800925,27,臺灣省,大學,N,N,4240
南投縣第02選區,2,李洲忠,中國國民黨,m,0511215,55,臺灣省,專科,Y,Y,7586
南投縣第02選區,3,蔡銘軒,民主進步黨,m,0730827,34,臺灣省,大學,N,Y,5943
南投縣第02選區,4,莊士傑,無黨籍及未經政黨推薦,m,0620205,45,臺灣省,專科,N,Y,4329
南投縣第02選區,5,簡賜勝,無黨籍及未經政黨推薦,m,0560301,51,臺灣省,專科,Y,Y,9592
南投縣第02選區,6,李幸花,無黨籍及未經政黨推薦,f,0541103,53,臺灣省,專科,N,N,1605
南投縣第02選區,7,莊惠惠,無黨籍及未經政黨推薦,f,0741121,33,臺灣省,碩士,N,N,3806
南投縣第02選區,8,張永輝,無黨籍及未經政黨推薦,m,0510215,56,臺灣省,專科,N,Y,6042
南投縣第02選區,9,廖梓佑,民主進步黨,f,0471130,59,臺灣省,大學,Y,Y,5884
南投縣第02選區,10,陳國大,無黨籍及未經政黨推薦,m,0430103,64,臺灣省,碩士,N,N,3380
南投縣第02選區,11,唐曉棻,中國國民黨,f,0570409,50,臺灣省,高中,N,Y,7178
南投縣第02選區,12,簡峻庭,無黨籍及未經政黨推薦,m,0420201,65,臺灣省,專科,Y,Y,4854
南投縣第03選區,1,王秋淑,民主進步黨,f,0620812,45,臺灣省,大學,N,N,5153
南投縣第03選區,2,李雲龍,無黨籍及未經政黨推薦,m,0440328,63,臺灣省,高中,N,N,1538
南投縣第03選區,3,謝明謀,中國國民黨,m,0390415,68,臺灣省,專科,Y,Y,5972
南投縣第03選區,4,陳昭煜,民主進步黨,m,0511114,56,臺灣省,碩士,Y,Y,5323
南投縣第03選區,5,蕭志全,中國國民黨,m,0520519,55,臺灣省,高中,Y,Y,6933
南投縣第03選區,6,陳淑惠,中國國民黨,f,0461225,60,臺灣省,專科,Y,Y,6776
南投縣第04選區,1,吳瑞芳,無黨籍及未經政黨推薦,f,0460108,61,臺灣省,高中,Y,Y,6400
